Year,Géographie,Source,Value
2018,Nunavut,Inventaire territorial,0.746927602
2018,Nunavut,Électricité,
2018,Nunavut,Transports,0.508188793
2018,Nunavut,Industrie lourde,0.026311812
2018,Nunavut,"Fabrication légère, construction et ressources forestières",
2018,Nunavut,Bâtiments,0.015423398
2018,Nunavut,Déchets et autres,0.031050265
2019,Nunavut,Inventaire territorial,0.732797468
2019,Nunavut,Électricité,
2019,Nunavut,Transports,0.496774875
2019,Nunavut,Industrie lourde,0.023925369
2019,Nunavut,"Fabrication légère, construction et ressources forestières",
2019,Nunavut,Bâtiments,0.015818837
2019,Nunavut,Déchets et autres,0.032417031
1990,Ontario,Inventaire provincial,180.0481016
1990,Ontario,Exploitation pétrolière et gazière,10.30985507
1990,Ontario,Électricité,25.98785161
1990,Ontario,Transports,40.99824065
1990,Ontario,Industrie lourde,43.19603432
1990,Ontario,"Fabrication légère, construction et ressources forestières",12.41357004
1990,Ontario,Bâtiments,27.08940513
1990,Ontario,Déchets et autres,7.691444518
1990,Ontario,Agriculture,12.36170029
1991,Ontario,Inventaire provincial,179.4690926
1991,Ontario,Exploitation pétrolière et gazière,9.686780929
1991,Ontario,Électricité,27.65293825
1991,Ontario,Transports,39.26547381
1991,Ontario,Industrie lourde,43.15896409
1991,Ontario,"Fabrication légère, construction et ressources forestières",12.14114498
1991,Ontario,Bâtiments,27.30884124
1991,Ontario,Déchets et autres,8.10658629
1991,Ontario,Agriculture,12.14836304
1992,Ontario,Inventaire provincial,182.898674
1992,Ontario,Exploitation pétrolière et gazière,11.20311863
1992,Ontario,Électricité,27.21578201
1992,Ontario,Transports,39.41306794
1992,Ontario,Industrie lourde,44.23378529
1992,Ontario,"Fabrication légère, construction et ressources forestières",11.16033441
1992,Ontario,Bâtiments,29.11427976
1992,Ontario,Déchets et autres,8.103669856
1992,Ontario,Agriculture,12.4546361
1993,Ontario,Inventaire provincial,173.1613611
1993,Ontario,Exploitation pétrolière et gazière,11.59865707
1993,Ontario,Électricité,17.93151369
1993,Ontario,Transports,39.86233162
1993,Ontario,Industrie lourde,41.67756911
1993,Ontario,"Fabrication légère, construction et ressources forestières",10.99292065
1993,Ontario,Bâtiments,30.34189528
1993,Ontario,Déchets et autres,8.298141174
1993,Ontario,Agriculture,12.45833253
1994,Ontario,Inventaire provincial,175.4790828
1994,Ontario,Exploitation pétrolière et gazière,11.13535551
1994,Ontario,Électricité,15.59530055
1994,Ontario,Transports,40.86192983
1994,Ontario,Industrie lourde,43.9808779
1994,Ontario,"Fabrication légère, construction et ressources forestières",11.37012366
1994,Ontario,Bâtiments,31.14135985
1994,Ontario,Déchets et autres,8.651654287
1994,Ontario,Agriculture,12.74248124
1995,Ontario,Inventaire provincial,180.6981066
1995,Ontario,Exploitation pétrolière et gazière,11.64696304
1995,Ontario,Électricité,17.76642297
1995,Ontario,Transports,41.09033947
1995,Ontario,Industrie lourde,45.21258676
1995,Ontario,"Fabrication légère, construction et ressources forestières",11.90578586
1995,Ontario,Bâtiments,30.53690705
1995,Ontario,Déchets et autres,9.053503225
1995,Ontario,Agriculture,13.48559827
1996,Ontario,Inventaire provincial,189.6546975
1996,Ontario,Exploitation pétrolière et gazière,13.15586213
1996,Ontario,Électricité,20.44585336
1996,Ontario,Transports,42.15202716
1996,Ontario,Industrie lourde,47.07684591
1996,Ontario,"Fabrication légère, construction et ressources forestières",10.81001029
1996,Ontario,Bâtiments,33.67555573
1996,Ontario,Déchets et autres,8.98723104
1996,Ontario,Agriculture,13.3513119
1997,Ontario,Inventaire provincial,194.1896597
1997,Ontario,Exploitation pétrolière et gazière,12.99377176
1997,Ontario,Électricité,25.50516261
1997,Ontario,Transports,44.41997786
1997,Ontario,Industrie lourde,45.85666359
1997,Ontario,"Fabrication légère, construction et ressources forestières",11.13872027
1997,Ontario,Bâtiments,32.89718398
1997,Ontario,Déchets et autres,8.204691919
1997,Ontario,Agriculture,13.17348774
1998,Ontario,Inventaire provincial,194.9296582
1998,Ontario,Exploitation pétrolière et gazière,13.22129897
1998,Ontario,Électricité,33.93780596
1998,Ontario,Transports,46.25285737
1998,Ontario,Industrie lourde,41.08149666
1998,Ontario,"Fabrication légère, construction et ressources forestières",10.5142632
1998,Ontario,Bâtiments,28.4571053
1998,Ontario,Déchets et autres,8.302587662
1998,Ontario,Agriculture,13.16224308
1999,Ontario,Inventaire provincial,200.0138577
1999,Ontario,Exploitation pétrolière et gazière,13.00717864
1999,Ontario,Électricité,35.87812239
1999,Ontario,Transports,49.0233232
1999,Ontario,Industrie lourde,39.44192163
1999,Ontario,"Fabrication légère, construction et ressources forestières",10.05112666
1999,Ontario,Bâtiments,31.29195636
1999,Ontario,Déchets et autres,8.206141369
1999,Ontario,Agriculture,13.11408745
2000,Ontario,Inventaire provincial,209.6982474
2000,Ontario,Exploitation pétrolière et gazière,12.29750092
2000,Ontario,Électricité,43.4525012
2000,Ontario,Transports,50.11334237
2000,Ontario,Industrie lourde,38.26785597
2000,Ontario,"Fabrication légère, construction et ressources forestières",10.29377256
2000,Ontario,Bâtiments,33.94661523
2000,Ontario,Déchets et autres,8.472420441
2000,Ontario,Agriculture,12.85423875
2001,Ontario,Inventaire provincial,201.3721659
2001,Ontario,Exploitation pétrolière et gazière,10.96504809
2001,Ontario,Électricité,41.02164762
2001,Ontario,Transports,50.32098056
2001,Ontario,Industrie lourde,35.42897763
2001,Ontario,"Fabrication légère, construction et ressources forestières",9.568841106
2001,Ontario,Bâtiments,33.24606498
2001,Ontario,Déchets et autres,8.513570033
2001,Ontario,Agriculture,12.30703587
2002,Ontario,Inventaire provincial,205.8364372
2002,Ontario,Exploitation pétrolière et gazière,11.97934434
2002,Ontario,Électricité,40.42302763
2002,Ontario,Transports,51.37291368
2002,Ontario,Industrie lourde,36.58745581
2002,Ontario,"Fabrication légère, construction et ressources forestières",10.33031073
2002,Ontario,Bâtiments,33.70855662
2002,Ontario,Déchets et autres,8.825831139
2002,Ontario,Agriculture,12.60899727
2003,Ontario,Inventaire provincial,208.0945429
2003,Ontario,Exploitation pétrolière et gazière,11.38331947
2003,Ontario,Électricité,40.00170908
2003,Ontario,Transports,51.96845729
2003,Ontario,Industrie lourde,35.21657697
2003,Ontario,"Fabrication légère, construction et ressources forestières",10.98884045
2003,Ontario,Bâtiments,36.49617014
2003,Ontario,Déchets et autres,8.876584544
2003,Ontario,Agriculture,13.16288494
2004,Ontario,Inventaire provincial,205.6806661
2004,Ontario,Exploitation pétrolière et gazière,11.93497181
2004,Ontario,Électricité,31.89835175
2004,Ontario,Transports,53.41418845
2004,Ontario,Industrie lourde,38.65611279
2004,Ontario,"Fabrication légère, construction et ressources forestières",11.42997048
2004,Ontario,Bâtiments,36.18372531
2004,Ontario,Déchets et autres,9.07373497
2004,Ontario,Agriculture,13.08961057
2005,Ontario,Inventaire provincial,205.6785846
2005,Ontario,Exploitation pétrolière et gazière,11.74327781
2005,Ontario,Électricité,33.99519939
2005,Ontario,Transports,56.47036256
2005,Ontario,Industrie lourde,35.21401035
2005,Ontario,"Fabrication légère, construction et ressources forestières",11.05259096
2005,Ontario,Bâtiments,35.78547433
2005,Ontario,Déchets et autres,9.012651599
2005,Ontario,Agriculture,12.40501755
2006,Ontario,Inventaire provincial,196.3252008
2006,Ontario,Exploitation pétrolière et gazière,11.47370352
2006,Ontario,Électricité,29.62018273
2006,Ontario,Transports,55.11256821
2006,Ontario,Industrie lourde,36.21846347
2006,Ontario,"Fabrication légère, construction et ressources forestières",10.25181812
2006,Ontario,Bâtiments,32.38344259
2006,Ontario,Déchets et autres,8.791388174
2006,Ontario,Agriculture,12.47363394
2007,Ontario,Inventaire provincial,200.2203681
2007,Ontario,Exploitation pétrolière et gazière,11.22316086
2007,Ontario,Électricité,32.75927221
2007,Ontario,Transports,54.1480905
2007,Ontario,Industrie lourde,35.42205819
2007,Ontario,"Fabrication légère, construction et ressources forestières",10.86162547
2007,Ontario,Bâtiments,34.91958951
2007,Ontario,Déchets et autres,8.575919023
2007,Ontario,Agriculture,12.31065238
2008,Ontario,Inventaire provincial,191.6585301
2008,Ontario,Exploitation pétrolière et gazière,10.39501485
2008,Ontario,Électricité,27.00197142
2008,Ontario,Transports,53.25581321
2008,Ontario,Industrie lourde,34.80077741
2008,Ontario,"Fabrication légère, construction et ressources forestières",10.5127008
2008,Ontario,Bâtiments,35.36181046
2008,Ontario,Déchets et autres,8.56314293
2008,Ontario,Agriculture,11.76729902
2009,Ontario,Inventaire provincial,166.549749
2009,Ontario,Exploitation pétrolière et gazière,9.402450306
2009,Ontario,Électricité,14.42213791
2009,Ontario,Transports,53.67581739
2009,Ontario,Industrie lourde,26.23979668
2009,Ontario,"Fabrication légère, construction et ressources forestières",9.096952533
2009,Ontario,Bâtiments,33.50814268
2009,Ontario,Déchets et autres,8.250880783
2009,Ontario,Agriculture,11.95357074
2010,Ontario,Inventaire provincial,174.2916113
2010,Ontario,Exploitation pétrolière et gazière,9.321396826
2010,Ontario,Électricité,19.0023982
2010,Ontario,Transports,55.45686541
2010,Ontario,Industrie lourde,28.58087547
2010,Ontario,"Fabrication légère, construction et ressources forestières",9.513937151
2010,Ontario,Bâtiments,32.38767511
2010,Ontario,Déchets et autres,7.80952771
2010,Ontario,Agriculture,12.2189354
2011,Ontario,Inventaire provincial,173.1390386
2011,Ontario,Exploitation pétrolière et gazière,9.021935665
2011,Ontario,Électricité,12.98977637
2011,Ontario,Transports,55.31344228
2011,Ontario,Industrie lourde,30.70143423
2011,Ontario,"Fabrication légère, construction et ressources forestières",9.703195433
2011,Ontario,Bâtiments,34.81711456
2011,Ontario,Déchets et autres,7.872972064
2011,Ontario,Agriculture,12.71916801
2012,Ontario,Inventaire provincial,168.2893451
2012,Ontario,Exploitation pétrolière et gazière,9.277163266
2012,Ontario,Électricité,12.962292
2012,Ontario,Transports,53.17019892
2012,Ontario,Industrie lourde,31.363598
2012,Ontario,"Fabrication légère, construction et ressources forestières",9.280381173
2012,Ontario,Bâtiments,32.1439145
2012,Ontario,Déchets et autres,7.556640513
2012,Ontario,Agriculture,12.53515675
2013,Ontario,Inventaire provincial,168.3383106
2013,Ontario,Exploitation pétrolière et gazière,9.591053791
2013,Ontario,Électricité,9.160741385
2013,Ontario,Transports,55.43182262
2013,Ontario,Industrie lourde,29.32896433
2013,Ontario,"Fabrication légère, construction et ressources forestières",9.03514982
2013,Ontario,Bâtiments,35.3389534
2013,Ontario,Déchets et autres,7.607327893
2013,Ontario,Agriculture,12.84429741
2014,Ontario,Inventaire provincial,163.8512201
2014,Ontario,Exploitation pétrolière et gazière,10.05864816
2014,Ontario,Électricité,5.022316457
2014,Ontario,Transports,53.54237264
2014,Ontario,Industrie lourde,30.45184605
2014,Ontario,"Fabrication légère, construction et ressources forestières",8.597736589
2014,Ontario,Bâtiments,36.8365558
2014,Ontario,Déchets et autres,7.119642126
2014,Ontario,Agriculture,12.22210223
2015,Ontario,Inventaire provincial,162.8743372
2015,Ontario,Exploitation pétrolière et gazière,9.554798217
2015,Ontario,Électricité,5.371205112
2015,Ontario,Transports,54.43608651
2015,Ontario,Industrie lourde,29.37030944
2015,Ontario,"Fabrication légère, construction et ressources forestières",8.919833915
2015,Ontario,Bâtiments,36.19566976
2015,Ontario,Déchets et autres,7.014238629
2015,Ontario,Agriculture,12.01219558
2016,Ontario,Inventaire provincial,161.2148325
2016,Ontario,Exploitation pétrolière et gazière,9.022391464
2016,Ontario,Électricité,4.76485919
2016,Ontario,Transports,54.73930861
2016,Ontario,Industrie lourde,30.48419698
2016,Ontario,"Fabrication légère, construction et ressources forestières",8.426194163
2016,Ontario,Bâtiments,34.77288832
2016,Ontario,Déchets et autres,6.570284393
2016,Ontario,Agriculture,12.43470939
2017,Ontario,Inventaire provincial,157.5935713
2017,Ontario,Exploitation pétrolière et gazière,7.332392667
2017,Ontario,Électricité,2.177096151
2017,Ontario,Transports,55.48499254
2017,Ontario,Industrie lourde,28.53841827
2017,Ontario,"Fabrication légère, construction et ressources forestières",8.952458581
2017,Ontario,Bâtiments,36.22746284
2017,Ontario,Déchets et autres,6.583405133
2017,Ontario,Agriculture,12.29734509
2018,Ontario,Inventaire provincial,163.4365269
2018,Ontario,Exploitation pétrolière et gazière,7.580507132
2018,Ontario,Électricité,3.396545498
2018,Ontario,Transports,57.51549519
2018,Ontario,Industrie lourde,28.70828878
2018,Ontario,"Fabrication légère, construction et ressources forestières",9.087423469
2018,Ontario,Bâtiments,38.18007592
2018,Ontario,Déchets et autres,6.616770565
2018,Ontario,Agriculture,12.35142039
2019,Ontario,Inventaire provincial,163.2333143
2019,Ontario,Exploitation pétrolière et gazière,7.589491953
2019,Ontario,Électricité,3.291275376
2019,Ontario,Transports,58.07642937
2019,Ontario,Industrie lourde,28.11531534
2019,Ontario,"Fabrication légère, construction et ressources forestières",8.682494215
2019,Ontario,Bâtiments,38.60222638
2019,Ontario,Déchets et autres,6.743857625
2019,Ontario,Agriculture,12.132224
1990,Île-du-Prince-Édouard,Inventaire provincial,1.866188995
1990,Île-du-Prince-Édouard,Exploitation pétrolière et gazière,0.000147097
1990,Île-du-Prince-Édouard,Électricité,0.103674582
1990,Île-du-Prince-Édouard,Transports,0.583345173
1990,Île-du-Prince-Édouard,Industrie lourde,0.002095611
1990,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",0.081796416
1990,Île-du-Prince-Édouard,Bâtiments,0.569023641
1990,Île-du-Prince-Édouard,Déchets et autres,0.089072734
1990,Île-du-Prince-Édouard,Agriculture,0.437033741
1991,Île-du-Prince-Édouard,Inventaire provincial,1.816135211
1991,Île-du-Prince-Édouard,Exploitation pétrolière et gazière,0.000151095
1991,Île-du-Prince-Édouard,Électricité,0.092831555
1991,Île-du-Prince-Édouard,Transports,0.559248077
1991,Île-du-Prince-Édouard,Industrie lourde,0.002298503
1991,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",0.098137414
1991,Île-du-Prince-Édouard,Bâtiments,0.532251275
1991,Île-du-Prince-Édouard,Déchets et autres,0.096174733
1991,Île-du-Prince-Édouard,Agriculture,0.435042559
1992,Île-du-Prince-Édouard,Inventaire provincial,1.821096751
1992,Île-du-Prince-Édouard,Exploitation pétrolière et gazière,0.000129131
1992,Île-du-Prince-Édouard,Électricité,0.052018017
1992,Île-du-Prince-Édouard,Transports,0.545030139
1992,Île-du-Prince-Édouard,Industrie lourde,0.00368641
1992,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",0.102875064
1992,Île-du-Prince-Édouard,Bâtiments,0.548675759
1992,Île-du-Prince-Édouard,Déchets et autres,0.102286915
1992,Île-du-Prince-Édouard,Agriculture,0.466395317
1993,Île-du-Prince-Édouard,Inventaire provincial,1.822917481
1993,Île-du-Prince-Édouard,Exploitation pétrolière et gazière,0.000109354
1993,Île-du-Prince-Édouard,Électricité,0.074878163
1993,Île-du-Prince-Édouard,Transports,0.548098455
1993,Île-du-Prince-Édouard,Industrie lourde,0.0025224
1993,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",0.105735183
1993,Île-du-Prince-Édouard,Bâtiments,0.52706894
1993,Île-du-Prince-Édouard,Déchets et autres,0.107548417
1993,Île-du-Prince-Édouard,Agriculture,0.456956568
1994,Île-du-Prince-Édouard,Inventaire provincial,1.842528719
1994,Île-du-Prince-Édouard,Exploitation pétrolière et gazière,0.0
1994,Île-du-Prince-Édouard,Électricité,0.059170417
1994,Île-du-Prince-Édouard,Transports,0.576132117
1994,Île-du-Prince-Édouard,Industrie lourde,0.002319118
1994,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",0.109522087
1994,Île-du-Prince-Édouard,Bâtiments,0.511847758
1994,Île-du-Prince-Édouard,Déchets et autres,0.113407602
1994,Île-du-Prince-Édouard,Agriculture,0.47010045
1995,Île-du-Prince-Édouard,Inventaire provincial,1.848461781
1995,Île-du-Prince-Édouard,Exploitation pétrolière et gazière,0.000130926
1995,Île-du-Prince-Édouard,Électricité,0.039391123
1995,Île-du-Prince-Édouard,Transports,0.584689652
1995,Île-du-Prince-Édouard,Industrie lourde,0.003641494
1995,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",0.097959553
1995,Île-du-Prince-Édouard,Bâtiments,0.501225109
1995,Île-du-Prince-Édouard,Déchets et autres,0.118709305
1995,Île-du-Prince-Édouard,Agriculture,0.50271462
1996,Île-du-Prince-Édouard,Inventaire provincial,1.931208864
1996,Île-du-Prince-Édouard,Exploitation pétrolière et gazière,0.000172268
1996,Île-du-Prince-Édouard,Électricité,0.02666206
1996,Île-du-Prince-Édouard,Transports,0.605400604
1996,Île-du-Prince-Édouard,Industrie lourde,0.004952036
1996,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",0.116982464
1996,Île-du-Prince-Édouard,Bâtiments,0.531903978
1996,Île-du-Prince-Édouard,Déchets et autres,0.124056283
1996,Île-du-Prince-Édouard,Agriculture,0.52107917
1997,Île-du-Prince-Édouard,Inventaire provincial,1.998089321
1997,Île-du-Prince-Édouard,Exploitation pétrolière et gazière,0.000193383
1997,Île-du-Prince-Édouard,Électricité,0.03372846
1997,Île-du-Prince-Édouard,Transports,0.624284839
1997,Île-du-Prince-Édouard,Industrie lourde,0.003457023
1997,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",0.137140461
1997,Île-du-Prince-Édouard,Bâtiments,0.547898749
1997,Île-du-Prince-Édouard,Déchets et autres,0.128185992
