Year,Géographie,Actif,GeoCode,Value
2020,Territoires du Nord-Ouest,Maisons de soins infirmiers et résidences pour personnes âgées,61,80.4
2020,Territoires du Nord-Ouest,Centres religieux et lieux commémoratifs,61,91.0
2020,Territoires du Nord-Ouest,Musées,61,70.3
2020,Territoires du Nord-Ouest,Lieux historiques,61,88.9
2020,Territoires du Nord-Ouest,Bibliothèques,61,66.9
2020,Territoires du Nord-Ouest,Installations de sécurité publique,61,71.0
2020,Territoires du Nord-Ouest,Infrastructures de génie maritime,61,65.4
2020,Territoires du Nord-Ouest,Ports de mer,61,49.2
2020,Territoires du Nord-Ouest,Ports de plaisance et ports de commerce,61,54.2
2020,Territoires du Nord-Ouest,Canaux et voies navigables,61,70.2
2020,Territoires du Nord-Ouest,Autres infrastructures de génie maritime,61,59.0
2020,Territoires du Nord-Ouest,Infrastructures de génie liées aux transports,61,66.4
2020,Territoires du Nord-Ouest,Structures et réseaux autoroutiers et routiers,61,62.6
2020,Territoires du Nord-Ouest,Ponts,61,60.4
2020,Territoires du Nord-Ouest,Lignes de chemins de fer,61,63.5
2020,Territoires du Nord-Ouest,Pistes d'atterrissage et de décollage,61,79.6
2020,Territoires du Nord-Ouest,Infrastructure d'adduction et de distribution d'eau,61,76.3
2020,Territoires du Nord-Ouest,Usines de filtration de l'eau,61,74.3
2020,Territoires du Nord-Ouest,Autres infrastructure d'eau,61,79.4
2020,Territoires du Nord-Ouest,Infrastructures pour les eaux usées,61,73.1
2020,Territoires du Nord-Ouest,Usines d'épuration des eaux d'égout,61,83.8
2020,Territoires du Nord-Ouest,Autres infrastructure d'égout,61,72.8
2020,Territoires du Nord-Ouest,Réseaux de communication,61,64.9
2020,Territoires du Nord-Ouest,"Câbles et lignes – coaxiaux, cuivre, aluminium, etc.",61,57.8
2020,Territoires du Nord-Ouest,Fibre optique,61,68.7
2020,Territoires du Nord-Ouest,Structures de support pour la transmission,61,64.2
2020,Territoires du Nord-Ouest,Autres structures de communication,61,53.3
2020,Territoires du Nord-Ouest,Infrastructure liées à l'énergie électrique,61,80.4
2020,Territoires du Nord-Ouest,Centrales éoliennes et panneaux solaires,61,77.1
2020,Territoires du Nord-Ouest,Centrale énergétique thermale,61,79.0
2020,Territoires du Nord-Ouest,Centrale énergétique hydraulique,61,83.8
2020,Territoires du Nord-Ouest,Réseaux de transport d'électricité,61,78.0
2020,Territoires du Nord-Ouest,Réseau de distribution d'électricité,61,80.3
2020,Territoires du Nord-Ouest,Autres constructions de l'énergie électrique,61,77.1
2020,Territoires du Nord-Ouest,Construction liée aux installations de pétrole et de gaz,61,81.5
2020,Territoires du Nord-Ouest,Oléoducs,61,81.5
2020,Territoires du Nord-Ouest,Autres travaux de génie,61,71.0
2020,Territoires du Nord-Ouest,Installations d'élimination des déchets,61,71.2
2020,Territoires du Nord-Ouest,Installations récréatives de plein air,61,71.3
2020,Territoires du Nord-Ouest,Dépollution,61,68.6
2020,Territoires du Nord-Ouest,Autres machines et matériel,61,61.7
2020,Territoires du Nord-Ouest,"Turbines, turbogénérateurs et groupes générateurs de turbine",61,74.8
2020,Territoires du Nord-Ouest,Matériel de traitement de l'eau,61,30.0
2020,Territoires du Nord-Ouest,Transformateurs de puissance et de distribution,61,63.9
2020,Territoires du Nord-Ouest,Machines et matériel de transport,61,45.2
2020,Territoires du Nord-Ouest,Autobus,61,41.3
2020,Territoires du Nord-Ouest,"Locomotives, matériel ferroviaire roulant et de transport en commun rapide",61,47.3
2020,Nunavut,Total des actifs,62,75.3
2020,Nunavut,Immeubles commerciaux,62,79.3
2020,Nunavut,Installations sportives avec capacité d'accueil de spectateurs,62,77.3
2020,Nunavut,Installations récréatives intérieures,62,81.9
2020,Nunavut,Résidences d'étudiants,62,73.1
2020,Nunavut,Aéroports et autres gares de voyageurs,62,78.9
2020,Nunavut,Édifices de communications,62,76.5
2020,Nunavut,Bâtiments institutionnels,62,74.5
2020,Nunavut,"Écoles, collèges, universités et autres bâtiments d'enseignement",62,74.6
2020,Nunavut,Hôpitaux,62,66.8
2020,Nunavut,Maisons de soins infirmiers et résidences pour personnes âgées,62,83.3
2020,Nunavut,Centres religieux et lieux commémoratifs,62,69.9
2020,Nunavut,Musées,62,82.0
2020,Nunavut,Lieux historiques,62,75.0
2020,Nunavut,Bibliothèques,62,77.7
2020,Nunavut,Installations de sécurité publique,62,81.0
2020,Nunavut,Infrastructures de génie maritime,62,82.1
2020,Nunavut,Ports de mer,62,82.2
2020,Nunavut,Ports de plaisance et ports de commerce,62,73.2
2020,Nunavut,Canaux et voies navigables,62,74.2
2020,Nunavut,Autres infrastructures de génie maritime,62,75.7
2020,Nunavut,Infrastructures de génie liées aux transports,62,68.6
2020,Nunavut,Structures et réseaux autoroutiers et routiers,62,67.4
2020,Nunavut,Ponts,62,65.2
2020,Nunavut,Lignes de chemins de fer,62,67.8
2020,Nunavut,Pistes d'atterrissage et de décollage,62,72.9
2020,Nunavut,Infrastructure d'adduction et de distribution d'eau,62,80.5
2020,Nunavut,Usines de filtration de l'eau,62,80.4
2020,Nunavut,Autres infrastructure d'eau,62,80.6
2020,Nunavut,Infrastructures pour les eaux usées,62,73.3
2020,Nunavut,Usines d'épuration des eaux d'égout,62,70.7
2020,Nunavut,Autres infrastructure d'égout,62,75.9
2020,Nunavut,Réseaux de communication,62,58.2
2020,Nunavut,"Câbles et lignes – coaxiaux, cuivre, aluminium, etc.",62,62.6
2020,Nunavut,Fibre optique,62,54.9
2020,Nunavut,Structures de support pour la transmission,62,57.4
2020,Nunavut,Autres structures de communication,62,53.5
2020,Nunavut,Infrastructure liées à l'énergie électrique,62,86.3
2020,Nunavut,Centrales éoliennes et panneaux solaires,62,80.5
2020,Nunavut,Centrale énergétique thermale,62,88.4
2020,Nunavut,Centrale énergétique hydraulique,62,87.2
2020,Nunavut,Réseaux de transport d'électricité,62,84.6
2020,Nunavut,Réseau de distribution d'électricité,62,86.8
2020,Nunavut,Autres constructions de l'énergie électrique,62,80.5
2020,Nunavut,Autres travaux de génie,62,64.8
2020,Nunavut,Installations d'élimination des déchets,62,62.6
2020,Nunavut,Installations récréatives de plein air,62,66.0
2020,Nunavut,Dépollution,62,73.1
2020,Nunavut,Autres machines et matériel,62,57.5
2020,Nunavut,"Turbines, turbogénérateurs et groupes générateurs de turbine",62,40.7
2020,Nunavut,Matériel de traitement de l'eau,62,66.5
2020,Nunavut,Transformateurs de puissance et de distribution,62,52.9
2020,Nunavut,Machines et matériel de transport,62,86.6
2020,Nunavut,Autobus,62,71.4
2020,Nunavut,"Locomotives, matériel ferroviaire roulant et de transport en commun rapide",62,89.8
2021,Canada,Immeubles commerciaux,,55.9
2021,Canada,Installations sportives avec capacité d'accueil de spectateurs,,57.9
2021,Canada,Installations récréatives intérieures,,56.3
2021,Canada,Résidences d'étudiants,,55.2
2021,Canada,Aéroports et autres gares de voyageurs,,54.8
2021,Canada,Édifices de communications,,55.5
2021,Canada,Bâtiments institutionnels,,58.7
2021,Canada,"Écoles, collèges, universités et autres bâtiments d'enseignement",,59.2
2021,Canada,Hôpitaux,,59.2
2021,Canada,Maisons de soins infirmiers et résidences pour personnes âgées,,57.7
2021,Canada,Centres religieux et lieux commémoratifs,,49.7
2021,Canada,Musées,,64.7
2021,Canada,Lieux historiques,,57.1
2021,Canada,Bibliothèques,,53.7
2021,Canada,Installations de sécurité publique,,56.7
2021,Canada,Infrastructures de génie maritime,,55.5
2021,Canada,Ports de mer,,67.0
2021,Canada,Ports de plaisance et ports de commerce,,31.8
2021,Canada,Canaux et voies navigables,,56.7
2021,Canada,Autres infrastructures de génie maritime,,50.5
2021,Canada,Infrastructures de génie liées aux transports,,59.8
2021,Canada,Structures et réseaux autoroutiers et routiers,,56.0
2021,Canada,Ponts,,60.7
2021,Canada,Tunnels,,65.4
2021,Canada,Lignes de chemins de fer,,68.4
2021,Canada,Pistes d'atterrissage et de décollage,,64.1
2021,Canada,Infrastructure d'adduction et de distribution d'eau,,59.1
2021,Canada,Usines de filtration de l'eau,,55.7
2021,Canada,Autres infrastructure d'eau,,60.4
2021,Canada,Infrastructures pour les eaux usées,,53.4
2021,Canada,Usines d'épuration des eaux d'égout,,54.8
2021,Canada,Autres infrastructure d'égout,,52.9
2021,Canada,Réseaux de communication,,59.9
2021,Canada,"Câbles et lignes – coaxiaux, cuivre, aluminium, etc.",,59.8
2021,Canada,Fibre optique,,58.7
2021,Canada,Structures de support pour la transmission,,62.8
2021,Canada,Autres structures de communication,,59.2
2021,Canada,Infrastructure liées à l'énergie électrique,,60.2
2021,Canada,Centrales éoliennes et panneaux solaires,,64.7
2021,Canada,Centrale énergétique thermale,,65.4
2021,Canada,Centrale énergétique nucléaire,,63.9
2021,Canada,Centrale énergétique hydraulique,,61.9
2021,Canada,Réseaux de transport d'électricité,,60.1
2021,Canada,Réseau de distribution d'électricité,,57.4
2021,Canada,Autres constructions de l'énergie électrique,,64.7
2021,Canada,Construction liée aux installations de pétrole et de gaz,,68.6
2021,Canada,Oléoducs,,68.6
2021,Canada,Autres travaux de génie,,60.4
2021,Canada,Installations d'élimination des déchets,,62.6
2021,Canada,Installations récréatives de plein air,,62.7
2021,Canada,Dépollution,,48.8
2021,Canada,Autres machines et matériel,,57.2
2021,Canada,"Turbines, turbogénérateurs et groupes générateurs de turbine",,56.6
2021,Canada,"Systèmes d'alimentation en vapeur, de réacteur nucléaire",,73.8
2021,Canada,Matériel de traitement de l'eau,,54.5
2021,Canada,Transformateurs de puissance et de distribution,,55.6
2021,Canada,Machines et matériel de transport,,59.3
2021,Canada,Autobus,,47.8
2021,Canada,"Locomotives, matériel ferroviaire roulant et de transport en commun rapide",,65.1
2021,Terre-Neuve-et-Labrador,Total des actifs,10,66.7
2021,Terre-Neuve-et-Labrador,Immeubles commerciaux,10,58.8
2021,Terre-Neuve-et-Labrador,Installations sportives avec capacité d'accueil de spectateurs,10,68.7
2021,Terre-Neuve-et-Labrador,Installations récréatives intérieures,10,58.7
2021,Terre-Neuve-et-Labrador,Résidences d'étudiants,10,79.5
2021,Terre-Neuve-et-Labrador,Aéroports et autres gares de voyageurs,10,57.5
2021,Terre-Neuve-et-Labrador,Édifices de communications,10,59.2
2021,Terre-Neuve-et-Labrador,Bâtiments institutionnels,10,60.4
2021,Terre-Neuve-et-Labrador,"Écoles, collèges, universités et autres bâtiments d'enseignement",10,58.2
2021,Terre-Neuve-et-Labrador,Hôpitaux,10,64.6
2021,Terre-Neuve-et-Labrador,Maisons de soins infirmiers et résidences pour personnes âgées,10,71.2
2021,Terre-Neuve-et-Labrador,Centres religieux et lieux commémoratifs,10,76.0
2021,Terre-Neuve-et-Labrador,Musées,10,47.4
2021,Terre-Neuve-et-Labrador,Lieux historiques,10,86.9
2021,Terre-Neuve-et-Labrador,Bibliothèques,10,90.1
2021,Terre-Neuve-et-Labrador,Installations de sécurité publique,10,56.3
2021,Terre-Neuve-et-Labrador,Infrastructures de génie maritime,10,53.1
2021,Terre-Neuve-et-Labrador,Ports de mer,10,59.8
2021,Terre-Neuve-et-Labrador,Ports de plaisance et ports de commerce,10,39.0
2021,Terre-Neuve-et-Labrador,Canaux et voies navigables,10,53.6
2021,Terre-Neuve-et-Labrador,Autres infrastructures de génie maritime,10,55.0
2021,Terre-Neuve-et-Labrador,Infrastructures de génie liées aux transports,10,51.4
2021,Terre-Neuve-et-Labrador,Structures et réseaux autoroutiers et routiers,10,51.6
2021,Terre-Neuve-et-Labrador,Ponts,10,57.0
2021,Terre-Neuve-et-Labrador,Tunnels,10,39.1
2021,Terre-Neuve-et-Labrador,Lignes de chemins de fer,10,58.8
2021,Terre-Neuve-et-Labrador,Pistes d'atterrissage et de décollage,10,48.5
2021,Terre-Neuve-et-Labrador,Infrastructure d'adduction et de distribution d'eau,10,56.7
2021,Terre-Neuve-et-Labrador,Usines de filtration de l'eau,10,57.6
2021,Terre-Neuve-et-Labrador,Autres infrastructure d'eau,10,56.6
2021,Terre-Neuve-et-Labrador,Infrastructures pour les eaux usées,10,50.7
2021,Terre-Neuve-et-Labrador,Usines d'épuration des eaux d'égout,10,78.3
2021,Terre-Neuve-et-Labrador,Autres infrastructure d'égout,10,50.1
2021,Terre-Neuve-et-Labrador,Réseaux de communication,10,60.2
2021,Terre-Neuve-et-Labrador,"Câbles et lignes – coaxiaux, cuivre, aluminium, etc.",10,58.3
2021,Terre-Neuve-et-Labrador,Fibre optique,10,58.8
2021,Terre-Neuve-et-Labrador,Structures de support pour la transmission,10,60.9
2021,Terre-Neuve-et-Labrador,Autres structures de communication,10,80.1
2021,Terre-Neuve-et-Labrador,Infrastructure liées à l'énergie électrique,10,75.6
2021,Terre-Neuve-et-Labrador,Centrales éoliennes et panneaux solaires,10,73.1
2021,Terre-Neuve-et-Labrador,Centrale énergétique thermale,10,79.8
2021,Terre-Neuve-et-Labrador,Centrale énergétique hydraulique,10,75.9
2021,Terre-Neuve-et-Labrador,Réseaux de transport d'électricité,10,75.3
2021,Terre-Neuve-et-Labrador,Réseau de distribution d'électricité,10,76.5
2021,Terre-Neuve-et-Labrador,Autres constructions de l'énergie électrique,10,73.1
2021,Terre-Neuve-et-Labrador,Construction liée aux installations de pétrole et de gaz,10,58.4
2021,Terre-Neuve-et-Labrador,Oléoducs,10,58.4
2021,Terre-Neuve-et-Labrador,Autres travaux de génie,10,56.5
2021,Terre-Neuve-et-Labrador,Installations d'élimination des déchets,10,55.0
2021,Terre-Neuve-et-Labrador,Installations récréatives de plein air,10,57.1
2021,Terre-Neuve-et-Labrador,Dépollution,10,50.4
2021,Terre-Neuve-et-Labrador,Autres machines et matériel,10,65.0
2021,Terre-Neuve-et-Labrador,"Turbines, turbogénérateurs et groupes générateurs de turbine",10,82.2
2021,Terre-Neuve-et-Labrador,Matériel de traitement de l'eau,10,33.9
2021,Terre-Neuve-et-Labrador,Transformateurs de puissance et de distribution,10,55.6
2021,Terre-Neuve-et-Labrador,Machines et matériel de transport,10,52.4
2021,Terre-Neuve-et-Labrador,Autobus,10,56.0
2021,Terre-Neuve-et-Labrador,"Locomotives, matériel ferroviaire roulant et de transport en commun rapide",10,49.2
2021,Île-du-Prince-Édouard,Total des actifs,11,56.1
2021,Île-du-Prince-Édouard,Immeubles commerciaux,11,69.6
2021,Île-du-Prince-Édouard,Installations sportives avec capacité d'accueil de spectateurs,11,54.6
2021,Île-du-Prince-Édouard,Installations récréatives intérieures,11,70.2
2021,Île-du-Prince-Édouard,Résidences d'étudiants,11,98.4
2021,Île-du-Prince-Édouard,Aéroports et autres gares de voyageurs,11,55.2
2021,Île-du-Prince-Édouard,Édifices de communications,11,61.0
2021,Île-du-Prince-Édouard,Bâtiments institutionnels,11,55.0
2021,Île-du-Prince-Édouard,"Écoles, collèges, universités et autres bâtiments d'enseignement",11,53.7
2021,Île-du-Prince-Édouard,Hôpitaux,11,55.1
2021,Île-du-Prince-Édouard,Maisons de soins infirmiers et résidences pour personnes âgées,11,54.1
2021,Île-du-Prince-Édouard,Centres religieux et lieux commémoratifs,11,41.1
2021,Île-du-Prince-Édouard,Musées,11,53.5
2021,Île-du-Prince-Édouard,Lieux historiques,11,97.5
2021,Île-du-Prince-Édouard,Bibliothèques,11,98.0
2021,Île-du-Prince-Édouard,Installations de sécurité publique,11,50.9
2021,Île-du-Prince-Édouard,Infrastructures de génie maritime,11,47.0
2021,Île-du-Prince-Édouard,Ports de mer,11,48.0
2021,Île-du-Prince-Édouard,Ports de plaisance et ports de commerce,11,38.4
2021,Île-du-Prince-Édouard,Canaux et voies navigables,11,30.0
2021,Île-du-Prince-Édouard,Autres infrastructures de génie maritime,11,40.6
2021,Île-du-Prince-Édouard,Infrastructures de génie liées aux transports,11,49.7
2021,Île-du-Prince-Édouard,Structures et réseaux autoroutiers et routiers,11,49.1
2021,Île-du-Prince-Édouard,Ponts,11,49.1
2021,Île-du-Prince-Édouard,Tunnels,11,36.1
2021,Île-du-Prince-Édouard,Lignes de chemins de fer,11,62.2
2021,Île-du-Prince-Édouard,Pistes d'atterrissage et de décollage,11,58.1
2021,Île-du-Prince-Édouard,Infrastructure d'adduction et de distribution d'eau,11,61.3
2021,Île-du-Prince-Édouard,Usines de filtration de l'eau,11,54.5
2021,Île-du-Prince-Édouard,Autres infrastructure d'eau,11,63.5
2021,Île-du-Prince-Édouard,Infrastructures pour les eaux usées,11,51.5
2021,Île-du-Prince-Édouard,Usines d'épuration des eaux d'égout,11,53.0
2021,Île-du-Prince-Édouard,Autres infrastructure d'égout,11,50.3
2021,Île-du-Prince-Édouard,Réseaux de communication,11,58.3
2021,Île-du-Prince-Édouard,"Câbles et lignes – coaxiaux, cuivre, aluminium, etc.",11,55.2
2021,Île-du-Prince-Édouard,Fibre optique,11,57.8
2021,Île-du-Prince-Édouard,Structures de support pour la transmission,11,58.3
2021,Île-du-Prince-Édouard,Autres structures de communication,11,90.2
2021,Île-du-Prince-Édouard,Infrastructure liées à l'énergie électrique,11,64.7
2021,Île-du-Prince-Édouard,Centrales éoliennes et panneaux solaires,11,72.9
2021,Île-du-Prince-Édouard,Centrale énergétique thermale,11,60.6
2021,Île-du-Prince-Édouard,Réseaux de transport d'électricité,11,62.9
2021,Île-du-Prince-Édouard,Réseau de distribution d'électricité,11,64.9
